4095,3561,45
4095,3549,46
4095,3537,47
4095,3525,48
4095,3513,49
4095,3501,50
4095,3489,51
4095,3477,52
4095,3465,53
4095,3453,54
4095,3441,55
4095,3429,56
4095,3417,57
4095,3405,58
4095,3393,59
4095,3381,60
4095,3369,61
4095,3357,62
4095,3345,63
4095,3333,66
4095,3321,67
4095,3309,68
4095,3297,69
4095,3285,70
4095,3273,71
4095,3261,72
4095,3249,73
4095,3237,74
4095,3225,75
4095,3213,76
4095,3201,77
4095,3189,78
4095,3177,79
4095,3165,81
4095,3153,82
4095,3141,83
4095,3129,84
4095,3117,85
4095,3105,86
4095,3093,87
4095,3081,88
4095,3069,89
4095,3057,90
4095,3045,91
4095,3033,92
4095,3021,93
4095,3009,94
4095,2997,95
4095,2985,97
4095,2979,98
4095,2967,99
4095,2955,100
4095,2943,101
4095,2931,102
4095,2919,103
4095,2907,104
4095,2895,105
4095,2883,106
4095,2871,107
4095,2859,108
4095,2847,109
4095,2835,110
4095,2823,111
4095,2811,113
4095,2799,114
4095,2787,115
4095,2775,116
4095,2763,117
4095,2751,118
4095,2739,119
4095,2727,120
4095,2715,121
4095,2703,122
4095,2691,123
4095,2679,124
4095,2667,125
4095,2655,126
4095,2643,127
4095,2631,136
4095,2627,137
4095,2615,138
4095,2603,139
4095,2591,140
4095,2579,141
4095,2567,142
4095,2555,143
4095,2543,145
4095,2531,146
4095,2519,147
4095,2507,148
4095,2495,149
4095,2483,150
4095,2471,151
4095,2459,153
4095,2447,154
4095,2435,155
4095,2423,156
4095,2411,157
4095,2399,158
4095,2387,159
4095,2375,162
4095,2369,163
4095,2357,164
4095,2345,165
4095,2333,166
4095,2321,167
4095,2309,169
4095,2297,170
4095,2285,171
4095,2273,172
4095,2261,173
4095,2249,174
4095,2237,175
4095,2225,177
4095,2213,178
4095,2201,179
4095,2189,180
4095,2177,181
4095,2165,182
4095,2153,183
4095,2141,185
4095,2129,186
4095,2117,187
4095,2105,188
4095,2093,189
4095,2081,190
4095,2069,191
4095,2057,198
4095,2045,199
4095,2033,201
4095,2021,202
4095,2009,203
4095,1997,204
4095,1985,205
4095,1973,206
4095,1961,207
4095,1949,210
4095,1937,211
4095,1925,212
4095,1913,213
4095,1901,214
4095,1889,215
4095,1877,217
4095,1865,218
4095,1853,219
4095,1841,220
4095,1829,221
4095,1817,222
4095,1805,223
4095,1793,227
4095,1787,228
4095,1775,229
4095,1763,230
4095,1751,231
4095,1739,233
4095,1727,234
4095,1715,235
4095,1703,236
4095,1691,237
4095,1679,238
4095,1667,239
4095,1655,242
4095,1643,243
4095,1631,244
4095,1619,245
4095,1607,246
4095,1595,247
4095,1583,249
4095,1571,250
4095,1559,251
4095,1547,252
4095,1535,253
4095,1523,254
4095,1511,255
4095,1499,292
4095,1496,293
4095,1484,294
4095,1472,295
4095,1460,297
4095,1448,298
4095,1436,299
4095,1424,301
4095,1412,302
4095,1400,303
4095,1388,306
4095,1376,307
4095,1364,309
4095,1352,310
4095,1340,311
4095,1328,313
4095,1316,314
4095,1304,315
4095,1292,317
4095,1280,318
4095,1268,319
4095,1256,330
4095,1244,331
4095,1232,333
4095,1220,334
4095,1208,335
4095,1196,339
4095,1184,341
4095,1172,342
4095,1160,343
4095,1148,345
4095,1136,346
4095,1124,347
4095,1112,349
4095,1100,350
4095,1088,351
4095,1076,357
4095,1070,358
4095,1058,359
4095,1046,361
4095,1034,362
4095,1022,363
4095,1010,365
4095,998,366
4095,986,367
4095,974,371
4095,962,373
4095,950,374
4095,938,375
4095,926,377
4095,914,378
4095,902,379
4095,890,381
4095,878,382
4095,866,383
4095,854,409
4095,850,410
4095,838,411
4095,826,413
4095,814,414
4095,802,415
4095,790,422
4095,784,423
4095,772,426
4095,760,427
4095,748,429
4095,736,430
4095,724,431
4095,712,435
4095,700,437
4095,688,438
4095,676,439
4095,664,442
4095,652,443
4095,640,445
4095,628,446
4095,616,447
4095,604,462
4095,592,463
4095,580,469
4095,568,470
4095,556,471
4095,544,474
4095,532,475
4095,520,477
4095,508,478
4095,496,479
4095,484,487
4095,478,490
4095,466,491
4095,454,493
4095,442,494
4095,430,495
4095,418,501
4095,406,502
4095,394,503
4095,382,506
4095,370,507
4095,358,509
4095,346,510
4095,334,511
4095,322,682
4095,320,683
4095,308,685
4095,296,687
4095,284,693
4095,272,695
4095,260,699
4095,248,701
4095,236,703
4095,224,727
4095,212,731
4095,200,733
4095,188,735
4095,176,747
4095,170,749
4095,158,751
4095,146,759
4095,134,763
4095,122,765
4095,110,767
4095,98,877
4095,95,879
4095,83,887
4095,71,891
4095,59,895
4095,47,955
4095,43,959
4095,31,991
4095,19,1007
4095,13,1023
8191,8178,1
8191,8165,2
8191,8152,3
8191,8139,4
8191,8126,5
8191,8113,6
8191,8100,7
8191,8087,8
8191,8074,9
8191,8061,10
8191,8048,11
8191,8035,12
8191,8022,13
8191,8009,14
8191,7996,15
8191,7983,16
8191,7970,17
8191,7957,18
8191,7944,19
8191,7931,20
8191,7918,21
8191,7905,22
8191,7892,23
8191,7879,24
8191,7866,25
8191,7853,26
8191,7840,27
8191,7827,28
8191,7814,29
8191,7801,30
8191,7788,31
8191,7775,32
8191,7762,33
8191,7749,34
8191,7736,35
8191,7723,36
8191,7710,37
8191,7697,38
8191,7684,39
8191,7671,40
8191,7658,41
8191,7645,42
8191,7632,43
8191,7619,44
8191,7606,45
8191,7593,46
8191,7580,47
8191,7567,48
8191,7554,49
8191,7541,50
8191,7528,51
8191,7515,52
8191,7502,53
8191,7489,54
8191,7476,55
8191,7463,56
8191,7450,57
8191,7437,58
8191,7424,59
8191,7411,60
8191,7398,61
8191,7385,62
8191,7372,63
8191,7359,65
8191,7346,66
8191,7333,67
8191,7320,68
8191,7307,69
8191,7294,70
8191,7281,71
8191,7268,72
8191,7255,73
8191,7242,74
8191,7229,75
8191,7216,76
8191,7203,77
8191,7190,78
8191,7177,79
8191,7164,80
8191,7151,81
8191,7138,82
8191,7125,83
8191,7112,84
8191,7099,85
8191,7086,86
8191,7073,87
8191,7060,88
8191,7047,89
8191,7034,90
8191,7021,91
8191,7008,92
8191,6995,93
8191,6982,94
8191,6969,95
8191,6956,97
8191,6943,98
8191,6930,99
8191,6917,100
8191,6904,101
8191,6891,102
8191,6878,103
8191,6865,104
8191,6852,105
8191,6839,106
8191,6826,107
8191,6813,108
8191,6800,109
8191,6787,110
8191,6774,111
8191,6761,112
8191,6748,113
8191,6735,114
8191,6722,115
8191,6709,116
8191,6696,117
8191,6683,118
8191,6670,119
8191,6657,120
8191,6644,121
8191,6631,122
8191,6618,123
8191,6605,124
8191,6592,125
8191,6579,126
8191,6566,127
8191,6553,132
8191,6540,133
8191,6527,134
8191,6514,135
8191,6501,136
8191,6488,137
8191,6475,138
8191,6462,139
8191,6449,140
8191,6436,141
8191,6423,142
8191,6410,143
8191,6397,145
8191,6384,146
8191,6371,147
8191,6358,148
8191,6345,149
8191,6332,150
8191,6319,151
8191,6306,152
8191,6293,153
8191,6280,154
8191,6267,155
8191,6254,156
8191,6241,157
8191,6228,158
8191,6215,159
8191,6202,161
8191,6189,162
8191,6176,163
8191,6163,164
8191,6150,165
8191,6137,166
8191,6124,167
8191,6111,168
8191,6098,169
8191,6085,170
8191,6072,171
8191,6059,172
8191,6046,173
8191,6033,174
8191,6020,175
8191,6007,177
8191,5994,178
8191,5981,179
8191,5968,180
8191,5955,181
8191,5942,182
8191,5929,183
8191,5916,184
8191,5903,185
8191,5890,186
8191,5877,187
8191,5864,188
8191,5851,189
8191,5838,190
8191,5825,191
8191,5812,195
8191,5799,196
8191,5786,197
8191,5773,198
8191,5760,199
8191,5747,200
8191,5734,201
8191,5721,202
8191,5708,203
8191,5695,204
8191,5682,205
8191,5669,206
8191,5656,207
8191,5643,209
8191,5630,210
8191,5617,211
8191,5604,212
8191,5591,213
8191,5578,214
8191,5565,215
8191,5552,216
8191,5539,217
8191,5526,218
8191,5513,219
8191,5500,220
8191,5487,221
8191,5474,222
8191,5461,223
8191,5448,226
8191,5435,227
8191,5422,228
8191,5409,229
8191,5396,230
8191,5383,231
8191,5370,232
8191,5357,233
8191,5344,234
8191,5331,235
8191,5318,236
8191,5305,237
8191,5292,238
8191,5279,239
8191,5266,241
8191,5253,242
8191,5240,243
8191,5227,244
8191,5214,245
8191,5201,246
8191,5188,247
8191,5175,248
8191,5162,249
8191,5149,250
8191,5136,251
8191,5123,252
8191,5110,253
8191,5097,254
8191,5084,255
8191,5071,273
8191,5058,274
8191,5045,275
8191,5032,276
8191,5019,277
8191,5006,278
8191,4993,279
8191,4980,281
8191,4967,282
8191,4954,283
8191,4941,284
8191,4928,285
8191,4915,286
8191,4902,287
8191,4889,290
8191,4876,291
8191,4863,292
8191,4850,293
8191,4837,294
8191,4824,295
8191,4811,297
8191,4798,298
8191,4785,299
8191,4772,300
8191,4759,301
8191,4746,302
8191,4733,303
8191,4720,305
8191,4707,306
8191,4694,307
8191,4681,308
8191,4668,309
8191,4655,310
8191,4642,311
8191,4629,313
8191,4616,314
8191,4603,315
8191,4590,316
8191,4577,317
8191,4564,318
8191,4551,319
8191,4538,325
8191,4525,326
8191,4512,327
8191,4499,329
8191,4486,330
8191,4473,331
8191,4460,332
8191,4447,333
8191,4434,334
8191,4421,335
8191,4408,337
8191,4395,338
8191,4382,339
8191,4369,340
8191,4356,341
8191,4343,342
8191,4330,343
8191,4317,345
8191,4304,346
8191,4291,347
8191,4278,348
8191,4265,349
8191,4252,350
8191,4239,351
8191,4226,355
8191,4213,356
8191,4200,357
8191,4187,358
8191,4174,359
8191,4161,361
8191,4148,362
8191,4135,363
8191,4122,364
8191,4109,365
8191,4096,366
8191,4083,367
8191,4070,369
8191,4057,370
8191,4044,371
8191,4031,372
8191,4018,373
8191,4005,374
8191,3992,375
8191,3979,377
8191,3966,378
8191,3953,379
8191,3940,380
8191,3927,381
8191,3914,382
8191,3901,383
8191,3888,396
8191,3875,397
8191,3862,398
8191,3849,399
8191,3836,402
8191,3823,403
8191,3810,404
8191,3797,405
8191,3784,406
8191,3771,407
8191,3758,409
8191,3745,410
8191,3732,411
8191,3719,412
8191,3706,413
8191,3693,414
8191,3680,415
8191,3667,419
8191,3654,420
8191,3641,421
8191,3628,422
8191,3615,423
8191,3602,425
8191,3589,426
8191,3576,427
8191,3563,428
8191,3550,429
8191,3537,430
8191,3524,431
8191,3511,434
8191,3498,435
8191,3485,436
8191,3472,437
8191,3459,438
8191,3446,439
8191,3433,441
8191,3420,442
8191,3407,443
8191,3394,444
8191,3381,445
8191,3368,446
8191,3355,447
8191,3342,455
8191,3329,457
8191,3316,458
8191,3303,459
8191,3290,460
8191,3277,461
8191,3264,462
8191,3251,463
8191,3238,466
8191,3225,467
8191,3212,468
8191,3199,469
8191,3186,470
8191,3173,471
8191,3160,473
8191,3147,474
8191,3134,475
8191,3121,476
8191,3108,477
8191,3095,478
8191,3082,479
8191,3069,484
8191,3056,485
8191,3043,486
8191,3030,487
8191,3017,489
8191,3004,490
8191,2991,491
8191,2978,492
8191,2965,493
8191,2952,494
8191,2939,495
8191,2926,498
8191,2913,499
8191,2900,500
8191,2887,501
8191,2874,502
8191,2861,503
8191,2848,505
8191,2835,506
8191,2822,507
8191,2809,508
8191,2796,509
8191,2783,510
8191,2770,511
8191,2757,585
8191,2744,586
8191,2731,587
8191,2718,589
8191,2705,590
8191,2692,591
8191,2679,594
8191,2666,595
8191,2653,597
8191,2640,598
8191,2627,599
8191,2614,601
8191,2601,602
8191,2588,603
8191,2575,605
8191,2562,606
8191,2549,607
8191,2536,613
8191,2523,614
8191,2510,615
8191,2497,617
8191,2484,618
8191,2471,619
8191,2458,621
8191,2445,622
8191,2432,623
8191,2419,626
8191,2406,627
8191,2393,629
8191,2380,630
8191,2367,631
8191,2354,633
8191,2341,634
8191,2328,635
8191,2315,637
8191,2302,638
8191,2289,639
8191,2276,661
8191,2263,662
8191,2250,663
8191,2237,665
8191,2224,666
8191,2211,667
8191,2198,669
8191,2185,670
8191,2172,671
8191,2159,677
8191,2146,678
8191,2133,679
8191,2120,681
8191,2107,682
8191,2094,683
8191,2081,685
8191,2068,686
8191,2055,687
8191,2042,691
8191,2029,693
8191,2016,694
8191,2003,695
8191,1990,697
8191,1977,698
8191,1964,699
8191,1951,701
8191,1938,702
8191,1925,703
8191,1912,715
8191,1899,717
8191,1886,718
8191,1873,719
8191,1860,723
8191,1847,725
8191,1834,726
8191,1821,727
8191,1808,729
8191,1795,730
8191,1782,731
8191,1769,733
8191,1756,734
8191,1743,735
8191,1730,742
8191,1717,743
8191,1704,745
8191,1691,746
8191,1678,747
8191,1665,749
8191,1652,750
8191,1639,751
8191,1626,755
8191,1613,757
8191,1600,758
8191,1587,759
8191,1574,761
8191,1561,762
8191,1548,763
8191,1535,765
8191,1522,766
8191,1509,767
8191,1496,819
8191,1483,821
8191,1470,822
8191,1457,823
8191,1444,826
8191,1431,827
8191,1418,829
8191,1405,830
8191,1392,831
8191,1379,845
8191,1366,846
8191,1353,847
8191,1340,851
8191,1327,853
8191,1314,854
8191,1301,855
8191,1288,858
8191,1275,859
8191,1262,861
8191,1249,862
8191,1236,863
8191,1223,871
8191,1210,874
8191,1197,875
8191,1184,877
8191,1171,878
8191,1158,879
8191,1145,883
8191,1132,885
8191,1119,886
8191,1106,887
8191,1093,890
8191,1080,891
8191,1067,893
8191,1054,894
8191,1041,895
8191,1028,925
8191,1015,926
8191,1002,927
8191,989,935
8191,976,938
8191,963,939
8191,950,941
8191,937,942
8191,924,943
8191,911,949
8191,898,950
8191,885,951
8191,872,954
8191,859,955
8191,846,957
8191,833,958
8191,820,959
8191,807,975
8191,794,981
8191,781,982
8191,768,983
8191,755,986
8191,742,987
8191,729,989
8191,716,990
8191,703,991
8191,690,1002
8191,677,1003
8191,664,1005
8191,651,1006
8191,638,1007
8191,625,1013
8191,612,1014
8191,599,1015
8191,586,1018
8191,573,1019
8191,560,1021
8191,547,1022
8191,534,1023
8191,521,1365
8191,508,1367
8191,495,1371
8191,482,1373
8191,469,1375
8191,456,1387
8191,443,1389
8191,430,1391
8191,417,1397
8191,404,1399
8191,391,1403
8191,378,1405
8191,365,1407
8191,352,1453
8191,339,1455
8191,326,1463
8191,313,1467
8191,300,1469
8191,287,1471
8191,274,1495
8191,261,1499
8191,248,1501
8191,235,1503
8191,222,1517
8191,209,1519
8191,196,1527
8191,183,1531
8191,170,1533
8191,157,1535
8191,144,1755
8191,131,1759
8191,118,1775
8191,105,1783
8191,92,1787
8191,79,1791
8191,66,1911
8191,53,1919
8191,40,1983
8191,27,2015
8191,14,2047
16383,16369,1
16383,16355,2
16383,16341,3
16383,16327,4
16383,16313,5
16383,16299,6
16383,16285,7
16383,16271,8
16383,16257,9
16383,16243,10
16383,16229,11
16383,16215,12
16383,16201,13
16383,16187,14
16383,16173,15
16383,16159,16
16383,16145,17
16383,16131,18
16383,16117,19
16383,16103,20
16383,16089,21
16383,16075,22
16383,16061,23
16383,16047,24
16383,16033,25
16383,16019,26
16383,16005,27
16383,15991,28
16383,15977,29
16383,15963,30
16383,15949,31
16383,15935,32
16383,15921,33
16383,15907,34
16383,15893,35
16383,15879,36
16383,15865,37
16383,15851,38
16383,15837,39
16383,15823,40
16383,15809,41
16383,15795,42
16383,15781,43
16383,15767,44
16383,15753,45
16383,15739,46
16383,15725,47
16383,15711,48
16383,15697,49
16383,15683,50
16383,15669,51
16383,15655,52
16383,15641,53
16383,15627,54
16383,15613,55
16383,15599,56
16383,15585,57
16383,15571,58
16383,15557,59
16383,15543,60
16383,15529,61
16383,15515,62
16383,15501,63
16383,15487,64
16383,15480,65
16383,15466,66
16383,15452,67
16383,15438,68
16383,15424,69
16383,15410,70
16383,15396,71
16383,15382,72
16383,15368,73
16383,15354,74
16383,15340,75
16383,15326,76
16383,15312,77
16383,15298,78
16383,15284,79
16383,15270,80
16383,15256,81
16383,15242,82
16383,15228,83
16383,15214,84
16383,15200,85
16383,15186,86
16383,15172,87
16383,15158,88
16383,15144,89
16383,15130,90
16383,15116,91
16383,15102,92
16383,15088,93
16383,15074,94
16383,15060,95
16383,15046,96
16383,15032,97
16383,15018,98
16383,15004,99
16383,14990,100
16383,14976,101
16383,14962,102
16383,14948,103
16383,14934,104
16383,14920,105
16383,14906,106
16383,14892,107
16383,14878,108
16383,14864,109
16383,14850,110
16383,14836,111
16383,14822,112
16383,14808,113
16383,14794,114
16383,14780,115
16383,14766,116
16383,14752,117
16383,14738,118
16383,14724,119
16383,14710,120
16383,14696,121
16383,14682,122
16383,14668,123
16383,14654,124
16383,14640,125
16383,14626,126
16383,14612,127
16383,14598,130
16383,14584,131
16383,14570,132
16383,14556,133
16383,14542,134
16383,14528,135
16383,14514,136
16383,14500,137
16383,14486,138
16383,14472,139
16383,14458,140
16383,14444,141
16383,14430,142
16383,14416,143
16383,14402,144
16383,14388,145
16383,14374,146
16383,14360,147
16383,14346,148
16383,14332,149
16383,14318,150
16383,14304,151
16383,14290,152
16383,14276,153
16383,14262,154
16383,14248,155
16383,14234,156
16383,14220,157
16383,14206,158
16383,14192,159
16383,14178,161
16383,14164,162
16383,14150,163
16383,14136,164
16383,14122,165
16383,14108,166
16383,14094,167
16383,14080,168
16383,14066,169
16383,14052,170
16383,14038,171
16383,14024,172
16383,14010,173
16383,13996,174
16383,13982,175
16383,13968,176
16383,13954,177
16383,13940,178
16383,13926,179
16383,13912,180
16383,13898,181
16383,13884,182
16383,13870,183
16383,13856,184
16383,13842,185
16383,13828,186
16383,13814,187
16383,13800,188
16383,13786,189
16383,13772,190
16383,13758,191
16383,13744,193
16383,13737,194
16383,13723,195
16383,13709,196
16383,13695,197
16383,13681,198
16383,13667,199
16383,13653,200
16383,13639,201
16383,13625,202
16383,13611,203
16383,13597,204
16383,13583,205
16383,13569,206
16383,13555,207
16383,13541,208
16383,13527,209
16383,13513,210
16383,13499,211
16383,13485,212
16383,13471,213
16383,13457,214
16383,13443,215
16383,13429,216
16383,13415,217
16383,13401,218
16383,13387,219
16383,13373,220
16383,13359,221
16383,13345,222
16383,13331,223
16383,13317,225
16383,13303,226
16383,13289,227
16383,13275,228
16383,13261,229
16383,13247,230
16383,13233,231
16383,13219,232
16383,13205,233
16383,13191,234
16383,13177,235
16383,13163,236
16383,13149,237
16383,13135,238
16383,13121,239
16383,13107,240
16383,13093,241
16383,13079,242
16383,13065,243
16383,13051,244
16383,13037,245
16383,13023,246
16383,13009,247
16383,12995,248
16383,12981,249
16383,12967,250
16383,12953,251
16383,12939,252
16383,12925,253
16383,12911,254
16383,12897,255
16383,12883,264
16383,12869,265
16383,12855,266
16383,12841,267
16383,12827,268
16383,12813,269
16383,12799,270
16383,12785,271
16383,12771,273
16383,12757,274
16383,12743,275
16383,12729,276
16383,12715,277
16383,12701,278
16383,12687,279
16383,12673,280
16383,12659,281
16383,12645,282
16383,12631,283
16383,12617,284
16383,12603,285
16383,12589,286
16383,12575,287
16383,12561,289
16383,12547,290
16383,12533,291
16383,12519,292
16383,12505,293
16383,12491,294
16383,12477,295
16383,12463,296
16383,12449,297
16383,12435,298
16383,12421,299
16383,12407,300
16383,12393,301
16383,12379,302
16383,12365,303
16383,12351,305
16383,12337,306
16383,12323,307
16383,12309,308
16383,12295,309
16383,12281,310
16383,12267,311
16383,12253,312
16383,12239,313
16383,12225,314
16383,12211,315
16383,12197,316
16383,12183,317
16383,12169,318
16383,12155,319
16383,12141,322
16383,12134,323
16383,12120,324
16383,12106,325
16383,12092,326
16383,12078,327
16383,12064,328
16383,12050,329
16383,12036,330
16383,12022,331
16383,12008,332
16383,11994,333
16383,11980,334
16383,11966,335
16383,11952,337
16383,11938,338
16383,11924,339
16383,11910,340
16383,11896,341
16383,11882,342
16383,11868,343
16383,11854,344
16383,11840,345
16383,11826,346
16383,11812,347
16383,11798,348
16383,11784,349
16383,11770,350
16383,11756,351
16383,11742,353
16383,11728,354
16383,11714,355
16383,11700,356
16383,11686,357
16383,11672,358
16383,11658,359
16383,11644,360
16383,11630,361
16383,11616,362
16383,11602,363
16383,11588,364
16383,11574,365
16383,11560,366
16383,11546,367
16383,11532,369
16383,11518,370
16383,11504,371
16383,11490,372
16383,11476,373
16383,11462,374
16383,11448,375
16383,11434,376
16383,11420,377
16383,11406,378
16383,11392,379
16383,11378,380
16383,11364,381
16383,11350,382
16383,11336,383
16383,11322,390
16383,11308,391
16383,11294,392
16383,11280,393
16383,11266,394
16383,11252,395
16383,11238,396
16383,11224,397
16383,11210,398
16383,11196,399
16383,11182,401
16383,11168,402
16383,11154,403
16383,11140,404
16383,11126,405
16383,11112,406
16383,11098,407
16383,11084,408
16383,11070,409
16383,11056,410
16383,11042,411
16383,11028,412
16383,11014,413
16383,11000,414
16383,10986,415
16383,10972,418
16383,10958,419
16383,10944,420
16383,10930,421
16383,10916,422
16383,10902,423
16383,10888,424
16383,10874,425
16383,10860,426
16383,10846,427
16383,10832,428
16383,10818,429
16383,10804,430
16383,10790,431
16383,10776,433
16383,10762,434
16383,10748,435
16383,10734,436
16383,10720,437
16383,10706,438
16383,10692,439
16383,10678,440
16383,10664,441
16383,10650,442
16383,10636,443
16383,10622,444
16383,10608,445
16383,10594,446
16383,10580,447
16383,10566,451
16383,10559,452
16383,10545,453
16383,10531,454
16383,10517,455
16383,10503,456
16383,10489,457
16383,10475,458
16383,10461,459
